Fecha;Recurso;Codigo Agente;Version;Hora;Valor;Precio ofertado;MPO;Tecnologia;Ajuste;Precio ajustado
22/02/2016;GUAVIO;ENDG;TX5;22;596454.68;876,602;876,602;HIDRAULICA;424,359;424,359
22/02/2016;PORCE II;EPMG;TX5;23;309541.02;876.59;876.59;HIDRAULICA;424,359;424,359
23/02/2016;TEBSAB;GECG;TX5;0;495163.39;335,736;335,736;AUTOG;287.31;335,736
23/02/2016;TEBSAB;GECG;TX5;1;527813.34;335,736;335,736;AUTOG;287.31;335,736
23/02/2016;TERMOSIERRAB;EPMG;TX5;2;335450.91;336,367;336,367;AUTOG;287.31;336,367
23/02/2016;TEBSAB;GECG;TX5;3;598895.17;335,736;335,736;AUTOG;287.31;335,736
23/02/2016;TERMOVALLE 1;TMVG;TX5;4;114469.22;370;370;AUTOG;359,107;370
23/02/2016;PORCE III;EPMG;TX5;5;345778.52;875.5;875.5;HIDRAULICA;714.74;714.74
23/02/2016;PORCE III;EPMG;TX5;6;498700.2;875.5;875.5;HIDRAULICA;714.74;714.74
23/02/2016;GUATRON;EPMG;TX5;7;78604.01;876;876;HIDRAULICA;714.74;714.74
23/02/2016;PLAYAS;EPMG;TX5;8;117851.78;876.5;876.5;HIDRAULICA;714.74;714.74
23/02/2016;PAGUA;ENDG;TX5;9;178091.77;876,602;876,602;HIDRAULICA;714.74;714.74
23/02/2016;MIEL I;ISGG;TX5;10;302753.02;876,604;876,604;HIDRAULICA;714.74;714.74
23/02/2016;JAGUAS;ISGG;TX5;11;139780.3;876,605;876,605;HIDRAULICA;714.74;714.74
23/02/2016;JAGUAS;ISGG;TX5;12;27639.55;876,605;876,605;HIDRAULICA;714.74;714.74
23/02/2016;JAGUAS;ISGG;TX5;13;78480.03;876,605;876,605;HIDRAULICA;714.74;714.74
23/02/2016;BETANIA;ENDG;TX5;14;274475.33;876,606;876,606;HIDRAULICA;714.74;714.74
23/02/2016;BETANIA;ENDG;TX5;15;244263.28;876,606;876,606;HIDRAULICA;714.74;714.74
23/02/2016;BETANIA;ENDG;TX5;16;102926.58;876,606;876,606;HIDRAULICA;714.74;714.74
23/02/2016;PAGUA;ENDG;TX5;17;259531.64;876,602;876,602;HIDRAULICA;714.74;714.74
23/02/2016;JAGUAS;ISGG;TX5;18;81176.75;876,605;876,605;HIDRAULICA;714.74;714.74
23/02/2016;LA TASAJERA;EPMG;TX5;19;11519.3;876,607;876,607;HIDRAULICA;714.74;714.74
23/02/2016;BETANIA;ENDG;TX5;20;178183.88;876,606;876,606;HIDRAULICA;714.74;714.74
23/02/2016;MIEL I;ISGG;TX5;21;36568.05;876,604;876,604;HIDRAULICA;714.74;714.74
23/02/2016;GUATRON;EPMG;TX5;22;355110.3;876;876;HIDRAULICA;714.74;714.74
23/02/2016;PORCE III;EPMG;TX5;23;321357.67;875.5;875.5;HIDRAULICA;714.74;714.74
24/02/2016;GUAVIO;ENDG;TX5;0;552145.18;876,601;876,601;HIDRAULICA;714.74;714.74
24/02/2016;GUAVIO;ENDG;TX5;1;228235.72;876,601;876,601;HIDRAULICA;714.74;714.74
24/02/2016;GUAVIO;ENDG;TX5;2;136716.48;876,601;876,601;HIDRAULICA;714.74;714.74
24/02/2016;GUAVIO;ENDG;TX5;3;94867.83;876,601;876,601;HIDRAULICA;714.74;714.74
24/02/2016;GUAVIO;ENDG;TX5;4;286934.71;876,601;876,601;HIDRAULICA;714.74;714.74
24/02/2016;MIEL I;ISGG;TX5;5;106464.73;876,602;876,602;HIDRAULICA;714.74;714.74
24/02/2016;MIEL I;ISGG;TX5;6;276080.05;876,602;876,602;HIDRAULICA;714.74;714.74
24/02/2016;LA TASAJERA;EPMG;TX5;7;40696.02;876,604;876,604;HIDRAULICA;714.74;714.74
24/02/2016;GUATRON;EPMG;TX5;8;246360.23;876,605;876,605;HIDRAULICA;714.74;714.74
24/02/2016;SOGAMOSO;ISGG;TX5;9;156373.55;876,606;876,606;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;10;97796.18;876,607;876,607;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;11;268636.22;876,607;876,607;HIDRAULICA;714.74;714.74
24/02/2016;SOGAMOSO;ISGG;TX5;12;570495.88;876,606;876,606;HIDRAULICA;714.74;714.74
24/02/2016;SOGAMOSO;ISGG;TX5;13;648942.86;876,606;876,606;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;14;259814.79;876,607;876,607;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;15;206345.53;876,607;876,607;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;16;108871.48;876,607;876,607;HIDRAULICA;714.74;714.74
24/02/2016;GUATRON;EPMG;TX5;17;472283.13;876,605;876,605;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;18;237263.3;876,607;876,607;HIDRAULICA;714.74;714.74
24/02/2016;CHIVOR;CHVG;TX5;19;498979.52;876,607;876,607;HIDRAULICA;422,243;422,243
24/02/2016;CHIVOR;CHVG;TX5;20;204128.06;876,607;876,607;HIDRAULICA;422,243;422,243
24/02/2016;GUATRON;EPMG;TX5;21;458233.65;876,605;876,605;HIDRAULICA;422,243;422,243
24/02/2016;LA TASAJERA;EPMG;TX5;22;155120.79;876,604;876,604;HIDRAULICA;422,243;422,243
24/02/2016;GUAVIO;ENDG;TX5;23;914021.95;876,601;876,601;HIDRAULICA;422,243;422,243
25/02/2016;GUAVIO;ENDG;TX5;0;214149.34;876,602;876,602;HIDRAULICA;428,775;428,775
25/02/2016;PAGUA;ENDG;TX5;1;285406.84;876,601;876,601;HIDRAULICA;428,775;428,775
25/02/2016;PAGUA;ENDG;TX5;2;159929.04;876,601;876,601;HIDRAULICA;428,775;428,775
25/02/2016;PAGUA;ENDG;TX5;3;100607.2;876,601;876,601;HIDRAULICA;428,775;428,775
25/02/2016;PAGUA;ENDG;TX5;4;285959.34;876,601;876,601;HIDRAULICA;428,775;428,775
25/02/2016;GUAVIO;ENDG;TX5;5;660993.43;876,602;876,602;HIDRAULICA;428,775;428,775
25/02/2016;GUAVIO;ENDG;TX5;6;866230.48;876,602;876,602;HIDRAULICA;428,775;428,775
25/02/2016;BETANIA;ENDG;TX5;7;128940.29;876,604;876,604;HIDRAULICA;428,775;428,775
25/02/2016;LA TASAJERA;EPMG;TX5;8;138146.98;876,605;876,605;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;9;131469.89;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;10;357345.48;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;SOGAMOSO;ISGG;TX5;11;275660.13;876,607;876,607;HIDRAULICA;428,775;428,775
25/02/2016;SOGAMOSO;ISGG;TX5;12;140289.32;876,607;876,607;HIDRAULICA;428,775;428,775
25/02/2016;SOGAMOSO;ISGG;TX5;13;197391.67;876,607;876,607;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;14;419961.39;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;SOGAMOSO;ISGG;TX5;15;330328.01;876,607;876,607;HIDRAULICA;428,775;428,775
25/02/2016;SOGAMOSO;ISGG;TX5;16;272918.86;876,607;876,607;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;17;149921.9;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;18;456295.99;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;PORCE II;EPMG;TX5;19;92710.81;876,608;876,608;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;20;356018.43;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;GUATRON;EPMG;TX5;21;56938.44;876,606;876,606;HIDRAULICA;428,775;428,775
25/02/2016;JAGUAS;ISGG;TX5;22;135573.59;876,603;876,603;HIDRAULICA;428,775;428,775
25/02/2016;GUAVIO;ENDG;TX5;23;400364.09;876,602;876,602;HIDRAULICA;428,775;428,775
26/02/2016;GUAVIO;ENDG;TX5;0;910788.05;876,601;876,601;HIDRAULICA;428,775;428,775
26/02/2016;GUAVIO;ENDG;TX5;1;591359.16;876,601;876,601;HIDRAULICA;428,775;428,775
26/02/2016;GUAVIO;ENDG;TX5;2;508867.09;876,601;876,601;HIDRAULICA;428,775;428,775
26/02/2016;GUAVIO;ENDG;TX5;3;504456.02;876,601;876,601;HIDRAULICA;428,775;428,775
26/02/2016;GUAVIO;ENDG;TX5;4;679026.79;876,601;876,601;HIDRAULICA;428,775;428,775
26/02/2016;JAGUAS;ISGG;TX5;5;167463.49;876,603;876,603;HIDRAULICA;428,775;428,775
26/02/2016;BETANIA;ENDG;TX5;6;260280.1;876,604;876,604;HIDRAULICA;428,775;428,775
26/02/2016;LA TASAJERA;EPMG;TX5;7;244837.05;876,605;876,605;HIDRAULICA;428,775;428,775
26/02/2016;GUATRON;EPMG;TX5;8;402576.43;876,606;876,606;HIDRAULICA;428,775;428,775
26/02/2016;GUATRON;EPMG;TX5;9;508562.2;876,606;876,606;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;10;143477.64;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;11;285109.33;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;SOGAMOSO;ISGG;TX5;12;580748.24;876,607;876,607;HIDRAULICA;428,775;428,775
26/02/2016;SOGAMOSO;ISGG;TX5;13;621553.27;876,607;876,607;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;14;127161.91;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;15;159242.02;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;16;40295.7;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;SOGAMOSO;ISGG;TX5;17;356887.85;876,607;876,607;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;18;467307.38;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;19;488946.47;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;CHIVOR;CHVG;TX5;20;125443.33;876,608;876,608;HIDRAULICA;428,775;428,775
26/02/2016;SOGAMOSO;ISGG;TX5;21;430878.02;876,607;876,607;HIDRAULICA;428,775;428,775
26/02/2016;GUATRON;EPMG;TX5;22;164296.24;876,606;876,606;HIDRAULICA;428,775;428,775
26/02/2016;JAGUAS;ISGG;TX5;23;168469.78;876,603;876,603;HIDRAULICA;428,775;428,775
27/02/2016;SAN CARLOS;ISGG;TX5;0;607853.16;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;1;292332.28;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;2;167618.27;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;3;47289.62;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;4;24349.39;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;5;266842.62;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;6;372749.16;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;7;862644.14;876,599;876,599;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;8;287212.31;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;9;694721.81;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;MIEL I;ISGG;TX5;10;57173.94;876,602;876,602;HIDRAULICA;562,465;562,465
27/02/2016;MIEL I;ISGG;TX5;11;181199.52;876,602;876,602;HIDRAULICA;562,465;562,465
27/02/2016;MIEL I;ISGG;TX5;12;125984.41;876,602;876,602;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;13;817265.72;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;14;670098.84;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;15;492907.09;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;16;337209.15;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;17;280988.26;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;MIEL I;ISGG;TX5;18;221770.36;876,602;876,602;HIDRAULICA;562,465;562,465
27/02/2016;LA TASAJERA;EPMG;TX5;19;125228.19;876,604;876,604;HIDRAULICA;562,465;562,465
27/02/2016;BETANIA;ENDG;TX5;20;231681.04;876,603;876,603;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;21;868031.73;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;GUAVIO;ENDG;TX5;22;303390.94;876,601;876,601;HIDRAULICA;562,465;562,465
27/02/2016;SAN CARLOS;ISGG;TX5;23;978921.71;876,599;876,599;HIDRAULICA;562,465;562,465
28/02/2016;GUAVIO;ENDG;TX5;0;363070.48;876,601;876,601;HIDRAULICA;562,465;562,465
28/02/2016;MIEL I;ISGG;TX5;1;41601.13;876,602;876,602;HIDRAULICA;562,465;562,465
28/02/2016;PORCE III;EPMG;TX5;2;565655.12;876.59;876.59;HIDRAULICA;562,465;562,465
28/02/2016;PORCE III;EPMG;TX5;3;478001.4;876.59;876.59;HIDRAULICA;562,465;562,465
28/02/2016;PORCE III;EPMG;TX5;4;404350.99;876.59;876.59;HIDRAULICA;562,465;562,465
28/02/2016;PORCE III;EPMG;TX5;5;394838.83;876.59;876.59;HIDRAULICA;562,465;562,465
28/02/2016;PORCE III;EPMG;TX5;6;222757.49;876.59;876.59;HIDRAULICA;562,465;562,465
28/02/2016;PORCE III;EPMG;TX5;7;533498.44;876.59;876.59;HIDRAULICA;562,465;562,465
28/02/2016;GUAVIO;ENDG;TX5;8;294399.52;876,601;876,601;HIDRAULICA;562,465;562,465
28/02/2016;GUAVIO;ENDG;TX5;9;551754.07;876,601;876,601;HIDRAULICA;562,465;562,465
28/02/2016;GUAVIO;ENDG;TX5;10;787786.74;876,601;876,601;HIDRAULICA;562,465;562,465
28/02/2016;MIEL I;ISGG;TX5;11;75408.18;876,602;876,602;HIDRAULICA;562,465;562,465
28/02/2016;MIEL I;ISGG;TX5;12;160419.54;876,602;876,602;HIDRAULICA;562,465;562,465
28/02/2016;MIEL I;ISGG;TX5;13;71914.6;876,602;876,602;HIDRAULICA;562,465;562,465
28/02/2016;GUAVIO;ENDG;TX5;14;839460.09;876,601;876,601;HIDRAULICA;562,465;562,465
28/02/2016;BETANIA;ENDG;TX5;15;60366.46;876,603;876,603;HIDRAULICA;562,465;562,465
28/02/2016;MIEL I;ISGG;TX5;16;145889.37;876,602;876,602;HIDRAULICA;562,465;562,465
28/02/2016;MIEL I;ISGG;TX5;17;127728.84;876,602;876,602;HIDRAULICA;562,465;562,465
28/02/2016;GUATRON;EPMG;TX5;18;68814.77;876,605;876,605;HIDRAULICA;562,465;562,465
28/02/2016;SOGAMOSO;ISGG;TX5;19;412644.72;876,606;876,606;HIDRAULICA;562,465;562,465
28/02/2016;SOGAMOSO;ISGG;TX5;20;421737.37;876,606;876,606;HIDRAULICA;562,465;562,465
28/02/2016;GUATRON;EPMG;TX5;21;337712.77;876,605;876,605;HIDRAULICA;562,465;562,465
28/02/2016;LA TASAJERA;EPMG;TX5;22;55374.87;876,604;876,604;HIDRAULICA;562,465;562,465
28/02/2016;GUAVIO;ENDG;TX5;23;732478.2;876,601;876,601;HIDRAULICA;562,465;562,465
29/02/2016;SAN CARLOS;ISGG;TX5;0;654440.69;876,599;876,599;HIDRAULICA;562,465;562,465
29/02/2016;SAN CARLOS;ISGG;TX5;1;382925.34;876,599;876,599;HIDRAULICA;562,465;562,465
29/02/2016;SAN CARLOS;ISGG;TX5;2;289113.87;876,599;876,599;HIDRAULICA;562,465;562,465
29/02/2016;SAN CARLOS;ISGG;TX5;3;280456.82;876,599;876,599;HIDRAULICA;562,465;562,465
29/02/2016;SAN CARLOS;ISGG;TX5;4;513452.03;876,599;876,599;HIDRAULICA;562,465;562,465
29/02/2016;SAN CARLOS;ISGG;TX5;5;1179344.28;876,599;876,599;HIDRAULICA;562,465;562,465
29/02/2016;GUAVIO;ENDG;TX5;6;110089.73;876,601;876,601;HIDRAULICA;562,465;562,465
29/02/2016;GUAVIO;ENDG;TX5;7;470091.97;876,601;876,601;HIDRAULICA;562,465;562,465
29/02/2016;MIEL I;ISGG;TX5;8;156558.55;876,602;876,602;HIDRAULICA;562,465;562,465
29/02/2016;BETANIA;ENDG;TX5;9;307763.15;876,603;876,603;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;10;80403.74;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;11;333223.07;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;12;173191.17;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;13;237499.54;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;14;482685.32;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;15;381941.09;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;16;219635.54;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;LA TASAJERA;EPMG;TX5;17;204750.34;876,604;876,604;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;18;362097.11;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;SOGAMOSO;ISGG;TX5;19;253314.09;876,606;876,606;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;20;388430.71;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUATRON;EPMG;TX5;21;27564.09;876,605;876,605;HIDRAULICA;562,465;562,465
29/02/2016;GUAVIO;ENDG;TX5;22;803571.9;876,601;876,601;HIDRAULICA;562,465;562,465
29/02/2016;GUAVIO;ENDG;TX5;23;127793.86;876,601;876,601;HIDRAULICA;562,465;562,465
